"","h_name","h_id","datetime","lat","lon","radius","status","id","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_34_nw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","rainfall"
"4389","GERT","AL151981",1981-09-09 00:00:00,"18.9N","66.9W",0,"TS","",45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4390","GERT","AL151981",1981-09-09 06:00:00,"19.6N","68.3W",0,"TS","",40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4391","GERT","AL151981",1981-09-09 12:00:00,"20.3N","70.0W",0,"TS","",35,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4392","GERT","AL151981",1981-09-09 18:00:00,"21.3N","71.7W",0,"TS","",35,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4393","GERT","AL151981",1981-09-10 00:00:00,"22.1N","72.8W",0,"TS","",40,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4394","GERT","AL151981",1981-09-10 06:00:00,"22.7N","73.7W",0,"TS","",50,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4395","GERT","AL151981",1981-09-10 12:00:00,"23.7N","74.5W",0,"TS","",60,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4396","GERT","AL151981",1981-09-10 18:00:00,"24.8N","74.4W",0,"HU","",70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4397","GERT","AL151981",1981-09-11 00:00:00,"26.3N","73.9W",0,"HU","",80,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4398","GERT","AL151981",1981-09-11 06:00:00,"27.7N","73.0W",0,"HU","",85,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4399","GERT","AL151981",1981-09-11 12:00:00,"29.0N","72.0W",0,"HU","",90,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4400","GERT","AL151981",1981-09-11 18:00:00,"30.2N","70.9W",0,"HU","",90,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4401","GERT","AL151981",1981-09-12 00:00:00,"31.5N","69.6W",0,"HU","",90,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4402","GERT","AL151981",1981-09-12 06:00:00,"32.5N","68.5W",0,"HU","",90,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4403","GERT","AL151981",1981-09-12 12:00:00,"33.4N","67.1W",0,"HU","",85,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4404","GERT","AL151981",1981-09-12 18:00:00,"34.1N","65.6W",0,"HU","",70,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4405","GERT","AL151981",1981-09-13 00:00:00,"34.9N","63.5W",0,"TS","",60,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4406","GERT","AL151981",1981-09-13 06:00:00,"35.8N","60.7W",0,"TS","",55,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4407","GERT","AL151981",1981-09-13 12:00:00,"36.8N","57.0W",0,"TS","",50,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4408","GERT","AL151981",1981-09-13 18:00:00,"37.7N","53.2W",0,"TS","",45,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4409","GERT","AL151981",1981-09-14 00:00:00,"38.3N","49.4W",0,"TS","",40,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4410","GERT","AL151981",1981-09-14 06:00:00,"38.8N","45.6W",0,"TS","",40,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4411","GERT","AL151981",1981-09-14 12:00:00,"39.2N","41.9W",0,"TS","",35,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4412","GERT","AL151981",1981-09-14 18:00:00,"39.6N","38.6W",0,"TD","",30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4413","GERT","AL151981",1981-09-15 00:00:00,"39.9N","35.3W",0,"TD","",30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4414","GERT","AL151981",1981-09-15 06:00:00,"40.1N","33.0W",0,"TD","",25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4415","GERT","AL151981",1981-09-15 12:00:00,"40.3N","30.7W",0,"TD","",25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4416","GERT","AL151981",1981-09-15 18:00:00,"40.5N","28.2W",0,"TD","",20,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4417","UNNAMED","AL151980",1980-10-16 00:00:00,"16.2N","85.2W",0,"TD","",20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4418","UNNAMED","AL151980",1980-10-16 06:00:00,"16.2N","85.5W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4419","UNNAMED","AL151980",1980-10-16 12:00:00,"16.2N","85.9W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4420","UNNAMED","AL151980",1980-10-16 18:00:00,"16.2N","86.3W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4421","UNNAMED","AL151980",1980-10-17 00:00:00,"16.2N","86.6W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4422","UNNAMED","AL151980",1980-10-17 06:00:00,"16.2N","86.8W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4423","UNNAMED","AL151980",1980-10-17 12:00:00,"16.3N","87.0W",0,"TD","",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4424","UNNAMED","AL151980",1980-10-17 18:00:00,"16.4N","87.4W",0,"TD","",20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4425","UNNAMED","AL151980",1980-10-18 00:00:00,"16.5N","87.8W",0,"TD","",20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"4426","MELISSA","AL142019",2019-10-08 18:00:00,"35.0N","74.1W",240,"EX","",40,1009,240,0,0,0,0,0,0,0,0,0,0,0,NA
"4427","MELISSA","AL142019",2019-10-09 00:00:00,"36.1N","72.4W",240,"EX","",40,1009,240,90,0,180,0,0,0,0,0,0,0,0,5825.78
"4428","MELISSA","AL142019",2019-10-09 00:00:00,"36.1N","72.4W",240,"EX","",40,1009,240,90,0,180,0,0,0,0,0,0,0,0,4400.58
"4429","MELISSA","AL142019",2019-10-09 00:00:00,"36.1N","72.4W",240,"EX","",40,1009,240,90,0,180,0,0,0,0,0,0,0,0,4570.8
"4430","MELISSA","AL142019",2019-10-09 00:00:00,"36.1N","72.4W",240,"EX","",40,1009,240,90,0,180,0,0,0,0,0,0,0,0,5817.53
"4431","MELISSA","AL142019",2019-10-09 06:00:00,"37.0N","70.4W",210,"EX","",45,1008,210,120,0,180,0,0,0,0,0,0,0,0,NA
"4432","MELISSA","AL142019",2019-10-09 12:00:00,"37.7N","68.8W",180,"EX","",45,1007,180,150,90,180,0,0,0,0,0,0,0,0,NA
"4433","MELISSA","AL142019",2019-10-09 18:00:00,"38.4N","68.1W",180,"EX","",50,1006,180,120,120,180,90,0,0,60,0,0,0,0,NA
"4434","MELISSA","AL142019",2019-10-10 00:00:00,"38.9N","68.2W",180,"EX","",55,1004,180,90,150,180,120,0,0,90,0,0,0,0,5285.69
"4435","MELISSA","AL142019",2019-10-10 00:00:00,"38.9N","68.2W",180,"EX","",55,1004,180,90,150,180,120,0,0,90,0,0,0,0,5191.11
"4436","MELISSA","AL142019",2019-10-10 00:00:00,"38.9N","68.2W",180,"EX","",55,1004,180,90,150,180,120,0,0,90,0,0,0,0,4306.47
"4437","MELISSA","AL142019",2019-10-10 00:00:00,"38.9N","68.2W",180,"EX","",55,1004,180,90,150,180,120,0,0,90,0,0,0,0,4007.98
"4438","MELISSA","AL142019",2019-10-10 06:00:00,"38.9N","68.7W",210,"EX","",55,1002,210,60,150,210,120,0,0,120,0,0,0,0,NA
"4439","MELISSA","AL142019",2019-10-10 12:00:00,"38.6N","69.2W",240,"EX","",55,1000,240,0,150,240,150,0,0,150,0,0,0,0,NA
"4440","MELISSA","AL142019",2019-10-10 18:00:00,"38.0N","69.2W",270,"EX","",55,998,270,0,150,240,180,0,0,180,0,0,0,0,NA
"4441","MELISSA","AL142019",2019-10-11 00:00:00,"37.9N","68.4W",300,"EX","",55,996,300,0,150,270,0,0,0,150,0,0,0,0,2845.79
"4442","MELISSA","AL142019",2019-10-11 00:00:00,"37.9N","68.4W",300,"EX","",55,996,300,0,150,270,0,0,0,150,0,0,0,0,5013.82
"4443","MELISSA","AL142019",2019-10-11 00:00:00,"37.9N","68.4W",300,"EX","",55,996,300,0,150,270,0,0,0,150,0,0,0,0,3889.58
"4444","MELISSA","AL142019",2019-10-11 00:00:00,"37.9N","68.4W",300,"EX","",55,996,300,0,150,270,0,0,0,150,0,0,0,0,2365.89
"4445","MELISSA","AL142019",2019-10-11 06:00:00,"38.4N","68.7W",330,"SS","",55,994,330,0,150,270,0,0,0,120,0,0,0,0,NA
"4446","MELISSA","AL142019",2019-10-11 12:00:00,"38.6N","69.4W",300,"SS","",50,995,300,0,180,240,0,0,0,120,0,0,0,0,NA
"4447","MELISSA","AL142019",2019-10-11 18:00:00,"38.2N","69.7W",270,"SS","",50,996,270,0,180,210,0,0,90,120,0,0,0,0,NA
"4448","MELISSA","AL142019",2019-10-12 00:00:00,"37.8N","69.1W",240,"SS","",50,997,240,0,150,210,0,0,90,120,0,0,0,0,1271.2
"4449","MELISSA","AL142019",2019-10-12 00:00:00,"37.8N","69.1W",240,"SS","",50,997,240,0,150,210,0,0,90,120,0,0,0,0,1262.3
"4450","MELISSA","AL142019",2019-10-12 00:00:00,"37.8N","69.1W",240,"SS","",50,997,240,0,150,210,0,0,90,120,0,0,0,0,1287.12
"4451","MELISSA","AL142019",2019-10-12 00:00:00,"37.8N","69.1W",240,"SS","",50,997,240,0,150,210,0,0,90,120,0,0,0,0,891.64
"4452","MELISSA","AL142019",2019-10-12 06:00:00,"37.9N","68.4W",180,"SS","",45,998,180,0,150,180,0,0,0,0,0,0,0,0,NA
"4453","MELISSA","AL142019",2019-10-12 12:00:00,"38.0N","67.5W",150,"TS","",45,998,150,60,120,120,0,0,0,0,0,0,0,0,NA
"4454","MELISSA","AL142019",2019-10-12 18:00:00,"38.2N","66.3W",90,"TS","",45,998,0,60,90,60,0,0,0,0,0,0,0,0,NA
"4455","MELISSA","AL142019",2019-10-13 00:00:00,"38.6N","64.9W",90,"TS","",45,998,0,60,90,30,0,0,0,0,0,0,0,0,427.64
"4456","MELISSA","AL142019",2019-10-13 00:00:00,"38.6N","64.9W",90,"TS","",45,998,0,60,90,30,0,0,0,0,0,0,0,0,232.21
"4457","MELISSA","AL142019",2019-10-13 00:00:00,"38.6N","64.9W",90,"TS","",45,998,0,60,90,30,0,0,0,0,0,0,0,0,271.18
"4458","MELISSA","AL142019",2019-10-13 00:00:00,"38.6N","64.9W",90,"TS","",45,998,0,60,90,30,0,0,0,0,0,0,0,0,132.32
"4459","MELISSA","AL142019",2019-10-13 06:00:00,"39.1N","63.5W",60,"TS","",40,999,0,60,60,0,0,0,0,0,0,0,0,0,NA
"4460","MELISSA","AL142019",2019-10-13 12:00:00,"39.5N","61.7W",60,"TS","",40,1000,0,60,60,0,0,0,0,0,0,0,0,0,NA
"4461","MELISSA","AL142019",2019-10-13 18:00:00,"39.7N","59.8W",60,"TS","",35,1001,0,60,60,0,0,0,0,0,0,0,0,0,NA
"4462","MELISSA","AL142019",2019-10-14 00:00:00,"40.0N","57.9W",60,"TS","",35,1002,0,60,60,0,0,0,0,0,0,0,0,0,13.1
"4463","MELISSA","AL142019",2019-10-14 00:00:00,"40.0N","57.9W",60,"TS","",35,1002,0,60,60,0,0,0,0,0,0,0,0,0,30.13
"4464","MELISSA","AL142019",2019-10-14 00:00:00,"40.0N","57.9W",60,"TS","",35,1002,0,60,60,0,0,0,0,0,0,0,0,0,11.1
"4465","MELISSA","AL142019",2019-10-14 00:00:00,"40.0N","57.9W",60,"TS","",35,1002,0,60,60,0,0,0,0,0,0,0,0,0,9.52
"4466","MELISSA","AL142019",2019-10-14 06:00:00,"40.5N","55.5W",60,"TS","",35,1003,0,60,60,0,0,0,0,0,0,0,0,0,NA
"4467","MELISSA","AL142019",2019-10-14 12:00:00,"40.8N","52.9W",90,"EX","",35,1004,0,90,90,0,0,0,0,0,0,0,0,0,NA
"4468","MELISSA","AL142019",2019-10-14 18:00:00,"40.9N","49.8W",90,"EX","",35,1004,0,90,90,0,0,0,0,0,0,0,0,0,NA
"4469","MICHAEL","AL142018",2018-10-06 18:00:00,"17.8N","86.6W",0,"LO","",25,1006,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4470","MICHAEL","AL142018",2018-10-07 00:00:00,"18.1N","86.9W",0,"LO","",25,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
"4471","MICHAEL","AL142018",2018-10-07 00:00:00,"18.1N","86.9W",0,"LO","",25,1004,0,0,0,0,0,0,0,0,0,0,0,0,17.42
"4472","MICHAEL","AL142018",2018-10-07 00:00:00,"18.1N","86.9W",0,"LO","",25,1004,0,0,0,0,0,0,0,0,0,0,0,0,7604.19
"4473","MICHAEL","AL142018",2018-10-07 00:00:00,"18.1N","86.9W",0,"LO","",25,1004,0,0,0,0,0,0,0,0,0,0,0,0,7382.6
"4474","MICHAEL","AL142018",2018-10-07 06:00:00,"18.4N","86.8W",0,"TD","",30,1004,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4475","MICHAEL","AL142018",2018-10-07 12:00:00,"18.8N","86.4W",180,"TS","",35,1003,120,180,0,0,0,0,0,0,0,0,0,0,NA
"4476","MICHAEL","AL142018",2018-10-07 18:00:00,"19.1N","85.7W",180,"TS","",45,999,120,180,0,0,0,0,0,0,0,0,0,0,NA
"4477","MICHAEL","AL142018",2018-10-08 00:00:00,"19.7N","85.5W",150,"TS","",50,996,120,150,90,90,40,0,0,0,0,0,0,0,5452.8
"4478","MICHAEL","AL142018",2018-10-08 00:00:00,"19.7N","85.5W",150,"TS","",50,996,120,150,90,90,40,0,0,0,0,0,0,0,8892.03
"4479","MICHAEL","AL142018",2018-10-08 00:00:00,"19.7N","85.5W",150,"TS","",50,996,120,150,90,90,40,0,0,0,0,0,0,0,11338.45
"4480","MICHAEL","AL142018",2018-10-08 00:00:00,"19.7N","85.5W",150,"TS","",50,996,120,150,90,90,40,0,0,0,0,0,0,0,8064.73
"4481","MICHAEL","AL142018",2018-10-08 06:00:00,"20.2N","85.4W",150,"TS","",60,984,120,150,90,90,80,80,0,50,0,0,0,0,NA
"4482","MICHAEL","AL142018",2018-10-08 12:00:00,"20.9N","85.1W",150,"HU","",65,982,120,150,90,90,70,50,20,50,25,0,0,0,NA
"4483","MICHAEL","AL142018",2018-10-08 18:00:00,"21.7N","85.1W",150,"HU","",75,977,120,150,80,90,60,50,20,50,30,0,0,25,NA
"4484","MICHAEL","AL142018",2018-10-09 00:00:00,"22.7N","85.2W",150,"HU","",85,971,150,150,80,110,60,50,30,50,30,30,25,30,6259.86
"4485","MICHAEL","AL142018",2018-10-09 00:00:00,"22.7N","85.2W",150,"HU","",85,971,150,150,80,110,60,50,30,50,30,30,25,30,6762.41
"4486","MICHAEL","AL142018",2018-10-09 00:00:00,"22.7N","85.2W",150,"HU","",85,971,150,150,80,110,60,50,30,50,30,30,25,30,6387.7
"4487","MICHAEL","AL142018",2018-10-09 00:00:00,"22.7N","85.2W",150,"HU","",85,971,150,150,80,110,60,50,30,50,30,30,25,30,6477.59
"4488","MICHAEL","AL142018",2018-10-09 06:00:00,"23.7N","85.8W",170,"HU","",85,973,170,140,70,140,70,50,30,50,35,30,20,30,NA
"4489","MICHAEL","AL142018",2018-10-09 12:00:00,"24.6N","86.2W",160,"HU","",90,968,160,140,70,140,70,50,30,50,30,30,20,30,NA
"4490","MICHAEL","AL142018",2018-10-09 18:00:00,"25.6N","86.4W",160,"HU","",100,961,160,140,70,140,70,50,30,50,40,30,20,30,NA
"4491","MICHAEL","AL142018",2018-10-10 00:00:00,"26.6N","86.5W",160,"HU","",110,952,160,140,70,140,70,60,30,50,40,30,20,30,7958.56
"4492","MICHAEL","AL142018",2018-10-10 00:00:00,"26.6N","86.5W",160,"HU","",110,952,160,140,70,140,70,60,30,50,40,30,20,30,7722.61
"4493","MICHAEL","AL142018",2018-10-10 00:00:00,"26.6N","86.5W",160,"HU","",110,952,160,140,70,140,70,60,30,50,40,30,20,30,8230.34
"4494","MICHAEL","AL142018",2018-10-10 00:00:00,"26.6N","86.5W",160,"HU","",110,952,160,140,70,140,70,60,30,50,40,30,20,30,6015.53
"4495","MICHAEL","AL142018",2018-10-10 06:00:00,"27.7N","86.6W",160,"HU","",120,945,160,140,70,140,80,80,30,50,40,30,20,30,NA
"4496","MICHAEL","AL142018",2018-10-10 12:00:00,"29.0N","86.3W",150,"HU","",125,934,150,140,80,120,80,80,40,50,40,35,25,30,NA
"4497","MICHAEL","AL142018",2018-10-10 17:00:00,"30.0N","85.5W",140,"HU","L",140,919,90,140,100,80,60,80,50,50,35,35,25,25,NA
"4498","MICHAEL","AL142018",2018-10-10 18:00:00,"30.2N","85.4W",140,"HU","",135,920,90,140,100,80,60,80,50,50,35,35,25,25,NA
"4499","MICHAEL","AL142018",2018-10-11 00:00:00,"31.5N","84.5W",140,"HU","",80,957,60,140,60,40,40,40,30,20,25,25,0,0,3808.11
"4500","MICHAEL","AL142018",2018-10-11 00:00:00,"31.5N","84.5W",140,"HU","",80,957,60,140,60,40,40,40,30,20,25,25,0,0,2880.21
"4501","MICHAEL","AL142018",2018-10-11 00:00:00,"31.5N","84.5W",140,"HU","",80,957,60,140,60,40,40,40,30,20,25,25,0,0,2738.81
"4502","MICHAEL","AL142018",2018-10-11 00:00:00,"31.5N","84.5W",140,"HU","",80,957,60,140,60,40,40,40,30,20,25,25,0,0,6648.39
"4503","MICHAEL","AL142018",2018-10-11 06:00:00,"32.8N","83.2W",140,"TS","",50,979,50,140,50,0,0,20,0,0,0,0,0,0,NA
"4504","MICHAEL","AL142018",2018-10-11 12:00:00,"34.1N","81.7W",160,"TS","",45,987,0,160,0,0,0,0,0,0,0,0,0,0,NA
"4505","MICHAEL","AL142018",2018-10-11 18:00:00,"35.6N","80.0W",200,"TS","",45,991,0,200,0,0,0,0,0,0,0,0,0,0,NA
"4506","MICHAEL","AL142018",2018-10-12 00:00:00,"36.5N","77.7W",240,"EX","",50,988,90,240,0,60,0,120,0,0,0,0,0,0,7821.71
"4507","MICHAEL","AL142018",2018-10-12 00:00:00,"36.5N","77.7W",240,"EX","",50,988,90,240,0,60,0,120,0,0,0,0,0,0,8945.3
"4508","MICHAEL","AL142018",2018-10-12 00:00:00,"36.5N","77.7W",240,"EX","",50,988,90,240,0,60,0,120,0,0,0,0,0,0,9725.93
"4509","MICHAEL","AL142018",2018-10-12 00:00:00,"36.5N","77.7W",240,"EX","",50,988,90,240,0,60,0,120,0,0,0,0,0,0,8869.9
"4510","MICHAEL","AL142018",2018-10-12 06:00:00,"37.3N","75.0W",240,"EX","",60,983,90,240,80,80,0,50,50,50,0,0,0,0,NA
"4511","MICHAEL","AL142018",2018-10-12 12:00:00,"39.1N","70.6W",240,"EX","",60,980,90,240,80,60,0,50,50,0,0,0,0,0,NA
"4512","MICHAEL","AL142018",2018-10-12 18:00:00,"41.1N","66.1W",320,"EX","",60,977,90,320,230,60,0,90,90,0,0,0,0,0,NA
"4513","MICHAEL","AL142018",2018-10-13 00:00:00,"43.1N","61.5W",400,"EX","",65,975,90,400,380,60,0,220,220,0,0,180,0,0,8166.99
"4514","MICHAEL","AL142018",2018-10-13 00:00:00,"43.1N","61.5W",400,"EX","",65,975,90,400,380,60,0,220,220,0,0,180,0,0,4675.06
"4515","MICHAEL","AL142018",2018-10-13 00:00:00,"43.1N","61.5W",400,"EX","",65,975,90,400,380,60,0,220,220,0,0,180,0,0,4849.53
"4516","MICHAEL","AL142018",2018-10-13 00:00:00,"43.1N","61.5W",400,"EX","",65,975,90,400,380,60,0,220,220,0,0,180,0,0,4117.75
"4517","MICHAEL","AL142018",2018-10-13 06:00:00,"44.8N","55.7W",400,"EX","",65,975,90,400,380,60,0,220,220,0,0,180,0,0,NA
"4518","MICHAEL","AL142018",2018-10-13 12:00:00,"46.4N","48.2W",400,"EX","",65,975,120,400,380,60,0,220,220,0,0,180,0,0,NA
"4519","MICHAEL","AL142018",2018-10-13 18:00:00,"47.6N","40.7W",400,"EX","",65,975,120,400,380,60,0,220,220,0,0,180,0,0,NA
"4520","MICHAEL","AL142018",2018-10-14 00:00:00,"48.4N","33.1W",400,"EX","",65,975,120,400,380,100,0,220,220,60,0,180,0,0,3553.4
"4521","MICHAEL","AL142018",2018-10-14 00:00:00,"48.4N","33.1W",400,"EX","",65,975,120,400,380,100,0,220,220,60,0,180,0,0,4921.77
"4522","MICHAEL","AL142018",2018-10-14 00:00:00,"48.4N","33.1W",400,"EX","",65,975,120,400,380,100,0,220,220,60,0,180,0,0,3562.76
"4523","MICHAEL","AL142018",2018-10-14 00:00:00,"48.4N","33.1W",400,"EX","",65,975,120,400,380,100,0,220,220,60,0,180,0,0,3444.66
"4524","MICHAEL","AL142018",2018-10-14 06:00:00,"48.8N","26.1W",400,"EX","",65,975,120,400,380,150,0,220,220,90,0,180,0,0,NA
"4525","MICHAEL","AL142018",2018-10-14 12:00:00,"48.6N","20.7W",340,"EX","",60,975,170,340,340,220,120,150,150,120,0,0,0,0,NA
"4526","MICHAEL","AL142018",2018-10-14 18:00:00,"47.5N","16.4W",340,"EX","",55,978,170,340,340,220,120,100,100,120,0,0,0,0,NA
"4527","MICHAEL","AL142018",2018-10-15 00:00:00,"45.9N","13.5W",320,"EX","",55,982,140,320,320,170,100,0,120,120,0,0,0,0,1077.19
"4528","MICHAEL","AL142018",2018-10-15 00:00:00,"45.9N","13.5W",320,"EX","",55,982,140,320,320,170,100,0,120,120,0,0,0,0,52.41
"4529","MICHAEL","AL142018",2018-10-15 00:00:00,"45.9N","13.5W",320,"EX","",55,982,140,320,320,170,100,0,120,120,0,0,0,0,0
"4530","MICHAEL","AL142018",2018-10-15 00:00:00,"45.9N","13.5W",320,"EX","",55,982,140,320,320,170,100,0,120,120,0,0,0,0,0
"4531","MICHAEL","AL142018",2018-10-15 06:00:00,"44.4N","11.4W",320,"EX","",50,989,140,320,320,170,0,100,100,0,0,0,0,0,NA
"4532","MICHAEL","AL142018",2018-10-15 12:00:00,"42.8N","10.3W",200,"EX","",35,996,0,200,0,170,0,0,0,0,0,0,0,0,NA
"4533","MICHAEL","AL142018",2018-10-15 18:00:00,"41.2N","10.0W",200,"EX","",35,1001,0,200,0,170,0,0,0,0,0,0,0,0,NA
"4534","LEE","AL142017",2017-09-14 18:00:00,"10.4N","23.1W",0,"TD","",25,1011,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4535","LEE","AL142017",2017-09-15 00:00:00,"10.6N","24.7W",0,"TD","",30,1010,0,0,0,0,0,0,0,0,0,0,0,0,41.914
"4536","LEE","AL142017",2017-09-15 00:00:00,"10.6N","24.7W",0,"TD","",30,1010,0,0,0,0,0,0,0,0,0,0,0,0,33.728
"4537","LEE","AL142017",2017-09-15 00:00:00,"10.6N","24.7W",0,"TD","",30,1010,0,0,0,0,0,0,0,0,0,0,0,0,7.678
"4538","LEE","AL142017",2017-09-15 00:00:00,"10.6N","24.7W",0,"TD","",30,1010,0,0,0,0,0,0,0,0,0,0,0,0,6.067
"4539","LEE","AL142017",2017-09-15 06:00:00,"11.1N","26.2W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4540","LEE","AL142017",2017-09-15 12:00:00,"11.7N","27.6W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4541","LEE","AL142017",2017-09-15 18:00:00,"12.4N","29.0W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4542","LEE","AL142017",2017-09-16 00:00:00,"12.6N","30.5W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,41.456
"4543","LEE","AL142017",2017-09-16 00:00:00,"12.6N","30.5W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,57.443
"4544","LEE","AL142017",2017-09-16 00:00:00,"12.6N","30.5W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,1760.519
"4545","LEE","AL142017",2017-09-16 00:00:00,"12.6N","30.5W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,2345.622
"4546","LEE","AL142017",2017-09-16 06:00:00,"12.6N","31.9W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4547","LEE","AL142017",2017-09-16 12:00:00,"12.5N","33.1W",60,"TS","",35,1007,60,60,0,60,0,0,0,0,0,0,0,0,NA
"4548","LEE","AL142017",2017-09-16 18:00:00,"12.6N","33.9W",60,"TS","",35,1007,60,60,0,60,0,0,0,0,0,0,0,0,NA
"4549","LEE","AL142017",2017-09-17 00:00:00,"12.7N","34.6W",50,"TS","",35,1007,0,40,50,0,0,0,0,0,0,0,0,0,895.745
"4550","LEE","AL142017",2017-09-17 00:00:00,"12.7N","34.6W",50,"TS","",35,1007,0,40,50,0,0,0,0,0,0,0,0,0,369.107
"4551","LEE","AL142017",2017-09-17 00:00:00,"12.7N","34.6W",50,"TS","",35,1007,0,40,50,0,0,0,0,0,0,0,0,0,4.31
"4552","LEE","AL142017",2017-09-17 00:00:00,"12.7N","34.6W",50,"TS","",35,1007,0,40,50,0,0,0,0,0,0,0,0,0,24.115
"4553","LEE","AL142017",2017-09-17 06:00:00,"12.8N","35.4W",50,"TS","",35,1007,0,40,50,0,0,0,0,0,0,0,0,0,NA
"4554","LEE","AL142017",2017-09-17 12:00:00,"12.9N","36.2W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4555","LEE","AL142017",2017-09-17 18:00:00,"13.1N","37.0W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4556","LEE","AL142017",2017-09-18 00:00:00,"13.4N","37.9W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,26.417
"4557","LEE","AL142017",2017-09-18 00:00:00,"13.4N","37.9W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,209.292
"4558","LEE","AL142017",2017-09-18 00:00:00,"13.4N","37.9W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,2.897
"4559","LEE","AL142017",2017-09-18 00:00:00,"13.4N","37.9W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,7.039
"4560","LEE","AL142017",2017-09-18 06:00:00,"13.8N","39.0W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
