"","date","hours","id","status","lat","lon","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_34_nw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","h_name"
"6533","19980802","0600","","TS","19.0N","57.7W","35","1012","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","ALEX"
"6534","19980802","1200","","TS","19.9N","58.6W","35","1012","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","ALEX"
"6535","19980802","1800","","TD","21.0N","59.3W","30","1014","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","ALEX"
"6536","19980819","1200","","TD","14.7N","48.1W","25","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6537","19980819","1800","","TD","15.4N","50.1W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6538","19980820","0000","","TD","16.2N","52.2W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6539","19980820","0600","","TD","16.9N","54.7W","30","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6540","19980820","1200","","TS","17.3N","57.3W","35","1007","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6541","19980820","1800","","TS","18.2N","59.6W","35","1006","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6542","19980821","0000","","TS","18.7N","61.3W","40","1005","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6543","19980821","0600","","TS","19.1N","62.9W","45","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6544","19980821","1200","","TS","19.5N","64.5W","50","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6545","19980821","1800","","TS","20.3N","65.9W","55","999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6546","19980822","0000","","HU","21.1N","67.3W","65","991","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6547","19980822","0600","","HU","21.8N","68.7W","70","989","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6548","19980822","1200","","HU","22.3N","69.8W","75","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6549","19980822","1800","","HU","23.0N","70.5W","85","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6550","19980823","0000","","HU","23.4N","71.0W","90","962","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6551","19980823","0600","","HU","23.8N","71.3W","95","960","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6552","19980823","1200","","HU","24.1N","71.5W","100","958","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6553","19980823","1800","","HU","24.4N","71.7W","100","955","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6554","19980824","0000","","HU","24.8N","71.8W","100","954","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6555","19980824","0600","","HU","25.2N","72.1W","100","960","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6556","19980824","1200","","HU","25.6N","72.4W","100","962","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6557","19980824","1800","","HU","26.1N","72.8W","100","962","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6558","19980825","0000","","HU","26.9N","73.2W","100","963","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6559","19980825","0600","","HU","27.8N","73.8W","100","962","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6560","19980825","1200","","HU","28.8N","74.7W","100","963","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6561","19980825","1800","","HU","29.8N","75.6W","100","963","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6562","19980826","0000","","HU","30.8N","76.4W","100","958","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6563","19980826","0600","","HU","31.7N","77.3W","100","964","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6564","19980826","1200","","HU","32.7N","77.8W","100","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6565","19980826","1800","","HU","33.4N","77.8W","100","962","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6566","19980827","0000","","HU","34.0N","77.7W","95","963","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6567","19980827","0400","L","HU","34.4N","77.7W","95","964","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6568","19980827","0600","","HU","34.5N","77.5W","85","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6569","19980827","1200","","HU","34.9N","77.1W","75","974","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6570","19980827","1800","","TS","35.4N","76.6W","60","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6571","19980828","0000","","HU","35.8N","75.9W","65","983","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6572","19980828","0600","","HU","36.2N","75.1W","75","985","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6573","19980828","1200","","HU","36.7N","74.3W","65","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6574","19980828","1800","","TS","37.3N","73.2W","60","991","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6575","19980829","0000","","TS","38.3N","71.4W","45","993","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6576","19980829","0600","","TS","39.2N","69.6W","45","999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6577","19980829","1200","","TS","40.2N","67.8W","45","999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6578","19980829","1800","","TS","41.6N","64.8W","45","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6579","19980830","0000","","TS","42.9N","61.5W","45","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6580","19980830","0600","","TS","44.3N","57.0W","45","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6581","19980830","1200","","TS","44.5N","53.5W","45","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6582","19980830","1800","","EX","44.0N","50.0W","45","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6583","19980831","0000","","EX","44.0N","45.0W","45","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6584","19980831","0600","","EX","43.0N","41.0W","40","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","BONNIE"
"6585","19980821","0600","","TD","25.3N","92.3W","25","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6586","19980821","1200","","TD","25.4N","93.8W","30","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6587","19980821","1800","","TS","26.0N","94.5W","40","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6588","19980822","0000","","TS","26.8N","95.4W","45","1006","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6589","19980822","0600","","TS","27.5N","96.5W","60","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6590","19980822","1000","L","TS","27.8N","97.1W","40","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6591","19980822","1200","","TS","27.9N","97.4W","35","1001","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6592","19980822","1800","","TD","28.3N","98.1W","30","1003","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6593","19980823","0000","","TD","28.5N","98.7W","25","1005","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6594","19980823","0600","","TD","28.7N","99.3W","20","1006","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6595","19980823","1200","","TD","28.8N","99.9W","20","1007","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6596","19980823","1800","","TD","29.1N","100.6W","20","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6597","19980824","0000","","TD","29.4N","101.2W","20","1008","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","CHARLEY"
"6598","19980824","0600","","TD","13.4N","34.3W","25","1007","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6599","19980824","1200","","TD","13.8N","36.1W","30","1006","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6600","19980824","1800","","TS","14.2N","37.9W","35","1005","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6601","19980825","0000","","TS","14.8N","39.8W","40","1003","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6602","19980825","0600","","TS","15.3N","41.6W","50","997","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6603","19980825","1200","","HU","16.2N","43.3W","65","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6604","19980825","1800","","HU","16.9N","45.3W","75","982","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6605","19980826","0000","","HU","17.6N","47.3W","80","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6606","19980826","0600","","HU","18.4N","49.1W","90","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6607","19980826","1200","","HU","19.1N","51.1W","85","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6608","19980826","1800","","HU","19.7N","52.8W","80","985","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6609","19980827","0000","","HU","20.1N","54.9W","80","993","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6610","19980827","0600","","HU","20.6N","56.7W","85","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6611","19980827","1200","","HU","21.2N","58.5W","90","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6612","19980827","1800","","HU","21.8N","60.1W","85","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6613","19980828","0000","","HU","22.4N","61.7W","80","992","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6614","19980828","0600","","HU","22.7N","63.2W","80","992","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6615","19980828","1200","","HU","23.0N","64.4W","80","989","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6616","19980828","1800","","HU","23.4N","65.7W","80","986","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6617","19980829","0000","","HU","23.9N","66.9W","75","989","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6618","19980829","0600","","HU","24.3N","68.2W","70","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6619","19980829","1200","","HU","24.8N","69.4W","70","988","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6620","19980829","1800","","HU","25.4N","70.5W","70","987","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6621","19980830","0000","","HU","25.9N","71.4W","65","987","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6622","19980830","0600","","HU","26.4N","72.2W","65","988","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6623","19980830","1200","","HU","26.9N","73.1W","65","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6624","19980830","1800","","HU","27.5N","73.9W","65","987","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6625","19980831","0000","","HU","27.9N","74.1W","70","983","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6626","19980831","0600","","HU","28.4N","74.3W","75","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6627","19980831","1200","","HU","29.2N","74.1W","90","977","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6628","19980831","1800","","HU","30.0N","73.7W","85","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6629","19980901","0000","","HU","30.9N","73.3W","85","973","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6630","19980901","0600","","HU","31.7N","72.7W","85","972","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6631","19980901","1200","","HU","32.2N","72.0W","85","968","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6632","19980901","1800","","HU","32.9N","70.7W","90","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6633","19980902","0000","","HU","33.7N","69.1W","80","967","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6634","19980902","0600","","HU","34.6N","67.6W","75","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6635","19980902","1200","","HU","36.0N","65.4W","70","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6636","19980902","1800","","HU","37.9N","63.1W","70","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6637","19980903","0000","","HU","39.9N","60.1W","70","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6638","19980903","0600","","HU","42.1N","57.5W","70","960","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6639","19980903","1200","","HU","43.4N","54.8W","70","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6640","19980903","1800","","HU","44.6N","51.9W","65","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6641","19980904","0000","","EX","44.8N","48.5W","65","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6642","19980904","0600","","EX","44.9N","44.0W","60","985","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6643","19980904","1200","","EX","45.0N","40.5W","60","978","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6644","19980904","1800","","EX","45.3N","37.0W","60","976","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6645","19980905","0000","","EX","45.9N","33.0W","60","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6646","19980905","0600","","EX","46.5N","28.0W","60","973","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6647","19980905","1200","","EX","47.0N","25.0W","60","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6648","19980905","1800","","EX","48.0N","22.0W","60","967","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6649","19980906","0000","","EX","50.0N","19.0W","60","964","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6650","19980906","0600","","EX","51.5N","18.0W","55","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6651","19980906","1200","","EX","52.8N","17.1W","55","965","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6652","19980906","1800","","EX","53.3N","16.7W","55","967","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6653","19980907","0000","","EX","53.8N","16.2W","50","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6654","19980907","0600","","EX","54.5N","16.0W","45","975","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6655","19980907","1200","","EX","55.0N","15.0W","40","977","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6656","19980907","1800","","EX","55.8N","14.0W","35","979","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6657","19980908","0000","","EX","56.4N","13.1W","30","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6658","19980908","0600","","EX","57.0N","12.0W","30","980","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","DANIELLE"
"6659","19980831","1200","","TD","21.6N","93.5W","30","1005","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6660","19980831","1800","","TS","22.4N","93.8W","35","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6661","19980901","0000","","TS","23.2N","93.7W","35","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6662","19980901","0600","","TS","24.1N","93.4W","40","1001","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6663","19980901","1200","","TS","25.0N","93.1W","45","999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6664","19980901","1800","","TS","25.8N","92.5W","50","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6665","19980902","0000","","TS","26.8N","91.5W","50","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6666","19980902","0600","","TS","27.6N","90.4W","50","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6667","19980902","1200","","HU","28.2N","89.0W","70","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6668","19980902","1800","","HU","28.7N","87.9W","85","988","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6669","19980903","0000","","HU","29.4N","86.8W","80","985","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6670","19980903","0600","L","HU","30.1N","85.7W","70","987","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6671","19980903","1200","","TS","31.3N","84.0W","45","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6672","19980903","1800","","EX","32.4N","82.4W","40","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6673","19980904","0000","","EX","33.2N","80.5W","40","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6674","19980904","0600","","EX","34.5N","79.0W","50","995","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6675","19980904","1200","","EX","35.9N","77.2W","50","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6676","19980904","1800","","EX","36.5N","75.0W","50","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6677","19980905","0000","","EX","38.0N","71.0W","50","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6678","19980905","0600","","EX","40.0N","65.5W","50","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6679","19980905","1200","","EX","42.5N","61.0W","50","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6680","19980905","1800","","EX","45.0N","56.0W","50","986","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6681","19980906","0000","","EX","47.0N","54.0W","50","979","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6682","19980906","0600","","EX","48.0N","53.0W","50","968","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6683","19980906","1200","","EX","49.0N","52.0W","55","964","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6684","19980906","1800","","EX","49.5N","50.0W","55","966","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6685","19980907","0000","","EX","50.0N","48.0W","55","968","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6686","19980907","0600","","EX","50.5N","45.0W","50","970","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6687","19980907","1200","","EX","51.0N","41.0W","45","978","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6688","19980907","1800","","EX","51.0N","37.0W","45","978","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6689","19980908","0000","","EX","51.0N","32.0W","40","982","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6690","19980908","0600","","EX","51.5N","28.5W","40","982","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6691","19980908","1200","","EX","52.0N","25.0W","35","983","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","EARL"
"6692","19980908","1800","","TD","25.5N","94.5W","30","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6693","19980909","0000","","TD","25.3N","94.4W","30","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6694","19980909","0600","","TD","25.0N","94.5W","30","999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6695","19980909","1200","","TD","24.6N","94.7W","30","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6696","19980909","1800","","TS","24.2N","95.5W","35","997","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6697","19980910","0000","","TS","23.5N","95.6W","40","995","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6698","19980910","0600","","TS","24.2N","95.0W","40","995","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6699","19980910","1200","","TS","25.3N","95.2W","45","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6700","19980910","1800","","TS","26.6N","95.2W","45","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6701","19980911","0000","","TS","27.2N","95.9W","55","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6702","19980911","0600","L","TS","28.2N","96.9W","45","990","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6703","19980911","1200","","TS","28.4N","97.6W","40","992","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6704","19980911","1800","","TS","28.5N","97.0W","35","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6705","19980912","0000","","TD","29.3N","96.9W","30","996","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6706","19980912","0600","","TD","30.2N","96.8W","30","998","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6707","19980912","1200","","TD","31.0N","96.8W","30","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6708","19980912","1800","","TD","31.3N","96.8W","30","1001","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6709","19980913","0000","","TD","31.5N","96.8W","25","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6710","19980913","0600","","TD","31.7N","96.9W","20","1002","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6711","19980913","1200","","TD","32.0N","96.9W","20","1003","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6712","19980913","1800","","TD","33.0N","97.0W","20","1003","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","FRANCES"
"6713","19980915","1200","","TD","9.7N","25.1W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6714","19980915","1800","","TD","9.8N","26.5W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6715","19980916","0000","","TD","10.0N","28.1W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6716","19980916","0600","","TD","10.3N","29.7W","30","1009","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6717","19980916","1200","","TS","10.6N","31.3W","35","1005","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6718","19980916","1800","","TS","11.0N","32.9W","35","1003","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6719","19980917","0000","","TS","11.3N","34.6W","45","1000","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6720","19980917","0600","","TS","11.7N","36.3W","50","997","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6721","19980917","1200","","TS","12.0N","38.1W","55","994","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6722","19980917","1800","","HU","12.3N","40.0W","65","987","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
"6723","19980918","0000","","HU","12.5N","42.0W","70","984","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","GEORGES"
